label,0_x,0_y,0_z,0_v,1_x,1_y,1_z,1_v,2_x,2_y,2_z,2_v,3_x,3_y,3_z,3_v
none,0.673536062,0.543416977,-0.182945654,0.999895513,0.271581531,0.528823793,-0.170299172,0.999861598,0.735869765,0.903985798,-0.182275027,0.604622841,0.145164698,0.88199693,-0.227142408,0.540453017
none,0.673371434,0.543491185,-0.171426535,0.999896705,0.271584928,0.530112743,-0.172045842,0.99986428,0.735955477,0.904128313,-0.171137616,0.603028178,0.144204095,0.882654428,-0.216143176,0.549417198
none,0.67341423,0.543737471,-0.171784461,0.999895096,0.27153331,0.528439105,-0.148095742,0.999865592,0.734899342,0.907521605,-0.162495524,0.592611969,0.145015895,0.881457329,-0.159372777,0.536829412
none,0.673123717,0.544159114,-0.177221417,0.999893129,0.271588176,0.528805494,-0.153104156,0.99986589,0.734955668,0.908386528,-0.166010931,0.589204788,0.144677728,0.883246839,-0.187911421,0.53909415
none,0.672867,0.544589162,-0.176733807,0.999893248,0.271681011,0.52879405,-0.14323388,0.999865949,0.734971881,0.908677399,-0.158070922,0.586353064,0.14531137,0.882971764,-0.161107704,0.532858014
none,0.672663569,0.544607401,-0.170722738,0.999887407,0.271822363,0.528103769,-0.133908898,0.999866188,0.733123183,0.908562899,-0.146569163,0.581919014,0.146237701,0.878811002,-0.166430086,0.531592846
none,0.672667384,0.544517457,-0.170602515,0.999884903,0.272594631,0.527731657,-0.130115926,0.99986583,0.732696712,0.907996178,-0.152618304,0.584318519,0.147533312,0.877181411,-0.166687757,0.52768892
none,0.672579169,0.544765294,-0.182550222,0.999888003,0.272677422,0.527388453,-0.12741524,0.99986589,0.732460201,0.910606742,-0.18103151,0.590228438,0.147645026,0.877855241,-0.172476441,0.525899231
none,0.672564626,0.546021163,-0.169428244,0.999889553,0.271657526,0.527348757,-0.13821277,0.999869466,0.732555509,0.913371444,-0.154193848,0.592329323,0.146516383,0.877507389,-0.185973778,0.53450942
none,0.671882987,0.546707094,-0.164589971,0.999889016,0.271390617,0.527372777,-0.126987979,0.999865413,0.732286632,0.911233664,-0.153876558,0.591426551,0.146507561,0.876551628,-0.166396827,0.525874078
none,0.671850801,0.547456801,-0.166228399,0.999888897,0.270252883,0.528547287,-0.146880627,0.999868989,0.732489467,0.911242366,-0.154516846,0.590086341,0.14548105,0.879050314,-0.174042732,0.534288824
none,0.670462012,0.547418833,-0.161688611,0.9998914,0.268173516,0.528818905,-0.15385972,0.999872804,0.732054591,0.910655677,-0.143301636,0.599402189,0.144373894,0.88118881,-0.182411283,0.547280729
none,0.670474529,0.547422469,-0.167224467,0.999889255,0.26804167,0.528999269,-0.162482411,0.999875009,0.731617212,0.91025424,-0.142807841,0.592023432,0.144296825,0.881267011,-0.195977613,0.544810951
none,0.669936359,0.546454787,-0.170877442,0.999888659,0.268044472,0.528859854,-0.160785288,0.999874115,0.73162353,0.909762263,-0.137579098,0.592541873,0.144475907,0.880778134,-0.176523656,0.554222882
none,0.669910908,0.546424568,-0.170322403,0.999890506,0.268349618,0.529861808,-0.160768136,0.999874294,0.732056856,0.908417821,-0.150620028,0.588547766,0.144494683,0.881235301,-0.196262226,0.560408354
none,0.669001102,0.545057356,-0.153438658,0.999893486,0.267203778,0.529183269,-0.160167575,0.999878228,0.732137084,0.905199051,-0.114778198,0.600511134,0.144485831,0.881234944,-0.160458192,0.568820536
none,0.669031441,0.544781446,-0.156705409,0.999893069,0.267029583,0.528509498,-0.160198361,0.999876142,0.732532144,0.905860245,-0.126587078,0.600712061,0.144709006,0.881486773,-0.1783306,0.569568157
none,0.669155419,0.545145571,-0.171449393,0.999893725,0.26702401,0.528748572,-0.141146272,0.999870956,0.732996523,0.908171833,-0.167119056,0.595440984,0.144475073,0.882172763,-0.175129086,0.562785208
none,0.66925621,0.54566741,-0.173025742,0.999892235,0.26723063,0.52905947,-0.128463328,0.999869645,0.733197272,0.908756614,-0.166582063,0.598591208,0.144431293,0.882512987,-0.155519396,0.560950279
none,0.669294894,0.545572281,-0.173053473,0.999890566,0.267273724,0.529101431,-0.145422176,0.999866307,0.733370006,0.909600914,-0.159678727,0.592635095,0.144412652,0.883310914,-0.182472959,0.558336079
none,0.669291556,0.545217693,-0.183838353,0.999886751,0.268794477,0.527710676,-0.150605977,0.999863148,0.733429551,0.908300102,-0.168005198,0.589614987,0.146043196,0.879855573,-0.179176733,0.547118902
none,0.669354439,0.545912862,-0.183235109,0.999885857,0.268871963,0.527770102,-0.151308388,0.999864042,0.733441114,0.912638664,-0.165512741,0.581223786,0.145714477,0.880809724,-0.184204012,0.541168749
none,0.669281125,0.546119094,-0.158710092,0.99988997,0.269158542,0.527469516,-0.129587024,0.999868929,0.733355463,0.912143767,-0.123119019,0.590932965,0.147255868,0.878441513,-0.176429152,0.547579706
none,0.669319451,0.546187758,-0.161911532,0.999891341,0.269306362,0.52761209,-0.142197296,0.999867797,0.732748449,0.911757529,-0.129720584,0.590022266,0.147127315,0.877375782,-0.190845564,0.54046464
none,0.669130206,0.546688437,-0.162646234,0.999891222,0.26927501,0.527706325,-0.122882746,0.99987036,0.731892288,0.911448359,-0.134728789,0.592352986,0.146912307,0.877316117,-0.138461128,0.54476124
none,0.667982876,0.547014356,-0.1522111,0.99989289,0.269095749,0.528148115,-0.113727868,0.999869525,0.731046081,0.910235941,-0.134888023,0.598079503,0.14677982,0.877464712,-0.150438353,0.54539299
none,0.667825043,0.548305094,-0.154934242,0.999895692,0.268742591,0.528065324,-0.119307205,0.999869525,0.729971051,0.914988279,-0.132406488,0.598760486,0.146775395,0.877968669,-0.15157254,0.540091217
none,0.667894006,0.547665477,-0.155580729,0.999897122,0.268891692,0.527512312,-0.129792988,0.999876142,0.729450583,0.914398789,-0.128911823,0.607039094,0.146877468,0.877425969,-0.15873754,0.557751656
none,0.667918622,0.546943724,-0.158227772,0.999891758,0.268973589,0.527444303,-0.139449447,0.999873817,0.729325175,0.912248194,-0.127675146,0.605393946,0.147049576,0.877906621,-0.164268017,0.555885911
none,0.668135047,0.546994925,-0.158578128,0.999886632,0.268410057,0.527272165,-0.150264233,0.999870658,0.728763342,0.912478089,-0.129080832,0.59325248,0.147195786,0.877070606,-0.187167451,0.545394301
none,0.668175817,0.547366202,-0.162789047,0.999881208,0.268647134,0.527483106,-0.161955997,0.999865294,0.729381979,0.912170112,-0.129678577,0.587185204,0.146882161,0.877651632,-0.19481875,0.547411144
none,0.668340743,0.546676517,-0.154491305,0.99988389,0.268681765,0.52723968,-0.159076303,0.999868572,0.730198622,0.913894475,-0.12495669,0.585864305,0.146228939,0.879202187,-0.148226172,0.55951041
none,0.668717027,0.546790123,-0.16670005,0.999878407,0.269120276,0.527188599,-0.159229279,0.99986285,0.73085314,0.91508323,-0.13053064,0.584306002,0.146513134,0.877886176,-0.151840001,0.549631953
none,0.668826282,0.548071861,-0.170611978,0.99987781,0.26887548,0.527137697,-0.153953716,0.999859035,0.730883658,0.918066978,-0.158383638,0.57599777,0.147140414,0.8753317,-0.200157493,0.537674963
none,0.668788075,0.547802806,-0.158165485,0.999877751,0.269019306,0.52699846,-0.145938769,0.999861896,0.730496287,0.914632738,-0.123079203,0.572201908,0.147484362,0.875011981,-0.180833489,0.539787292
none,0.669248521,0.547510445,-0.158628792,0.999880672,0.269201756,0.527621567,-0.153015792,0.999862373,0.730045438,0.912966967,-0.136063352,0.569292486,0.14739877,0.876031697,-0.198227301,0.545640111
none,0.669274628,0.547583461,-0.165522367,0.999885559,0.270152509,0.527625442,-0.151730999,0.999866486,0.730043828,0.912712276,-0.14873907,0.57098949,0.147421017,0.876461148,-0.194753692,0.543247521
none,0.669421971,0.547328174,-0.155995503,0.9998945,0.269529819,0.527932882,-0.145489633,0.999875486,0.730110586,0.917080939,-0.138592914,0.590904415,0.145603269,0.879436791,-0.152012557,0.564819813
none,0.66910398,0.547050834,-0.159102783,0.999896049,0.269515455,0.527339339,-0.145474032,0.999879062,0.72939235,0.916131854,-0.129029855,0.594307184,0.145895854,0.879094541,-0.158367425,0.571230233
none,0.669108748,0.547059298,-0.172216952,0.999894917,0.269507468,0.527204633,-0.146437898,0.999876201,0.729410291,0.917729735,-0.143042818,0.589542925,0.146464616,0.878802359,-0.162110835,0.558791101
none,0.669061065,0.547806859,-0.163911119,0.999898851,0.269518614,0.526885211,-0.14111498,0.999881506,0.729512334,0.918462753,-0.132145613,0.592872977,0.146894485,0.876330972,-0.15723376,0.554077029
none,0.669098914,0.547266245,-0.159763083,0.999902129,0.269766271,0.526887298,-0.13711606,0.999884844,0.729747713,0.917150617,-0.130969927,0.605307937,0.147088155,0.876470685,-0.153239653,0.567528546
none,0.668839753,0.547820687,-0.1570559,0.999900758,0.269330978,0.527588308,-0.126160026,0.999880254,0.729756176,0.916718364,-0.14534688,0.613218904,0.147056565,0.877370834,-0.161799893,0.560133934
none,0.669093728,0.547313929,-0.165635765,0.999898076,0.269934118,0.528147995,-0.128311664,0.999880493,0.729692519,0.911705315,-0.142694399,0.610257208,0.147340119,0.877703547,-0.135875896,0.553970575
none,0.669231474,0.547868073,-0.167128831,0.999896586,0.271270782,0.529407859,-0.130557656,0.999868333,0.730048776,0.912488043,-0.168289497,0.594538867,0.14766188,0.877779663,-0.198561758,0.527065873
none,0.669404507,0.547889352,-0.161885828,0.999895573,0.271087617,0.529440343,-0.144240826,0.999866009,0.729776859,0.912252069,-0.150583684,0.580773532,0.147493109,0.877874076,-0.192155227,0.516075373
none,0.669612527,0.547910571,-0.163717061,0.999895632,0.270987958,0.529465437,-0.150741041,0.999866605,0.729848921,0.912063956,-0.150248379,0.578911364,0.147494823,0.87781781,-0.19491668,0.509638429
none,0.670134783,0.547796845,-0.161914855,0.999894142,0.27099666,0.528604686,-0.154919758,0.999870062,0.729984641,0.913933396,-0.130805939,0.57863903,0.147649422,0.877866924,-0.192355245,0.509743571
none,0.670286775,0.547472835,-0.16075328,0.999891579,0.27105701,0.528451622,-0.156568334,0.999871135,0.729992628,0.916682661,-0.132651657,0.582924366,0.147511214,0.878841281,-0.179485545,0.524498165
none,0.670485675,0.547635257,-0.16820772,0.999888539,0.271354437,0.528577507,-0.145646438,0.99986738,0.730086803,0.916396976,-0.143058628,0.580733538,0.147510514,0.878975153,-0.172880143,0.520891786
none,0.670609355,0.548217952,-0.179258198,0.999886155,0.271378875,0.528246939,-0.145869061,0.999866962,0.730097473,0.919904113,-0.167745486,0.582049489,0.147488445,0.879070044,-0.194213182,0.524778068
none,0.670822263,0.548119724,-0.166231096,0.999889195,0.27142036,0.528101444,-0.138639122,0.999868989,0.729979813,0.919292688,-0.144198492,0.592793405,0.147555724,0.878301203,-0.174808621,0.525954902
none,0.670488298,0.549315751,-0.163123161,0.999886572,0.270616829,0.529750824,-0.149099022,0.999868035,0.729802251,0.919948637,-0.138581499,0.583698034,0.146747023,0.879377544,-0.181365162,0.527244806
none,0.670470774,0.548991501,-0.163057849,0.999888599,0.270479381,0.530243933,-0.142190129,0.999870598,0.730420232,0.919782877,-0.136500552,0.583296061,0.146580011,0.880736947,-0.151775554,0.529832125
none,0.670410633,0.549173355,-0.157713145,0.999891579,0.27036649,0.529858053,-0.142519832,0.999872029,0.730192304,0.921189904,-0.12773858,0.587371588,0.146734029,0.879730821,-0.153684929,0.528962374
none,0.670865357,0.549182177,-0.159249961,0.999887884,0.270374238,0.529954731,-0.142939895,0.999869525,0.730092466,0.918400586,-0.137295708,0.573419213,0.146522015,0.879974663,-0.16594401,0.516237974
none,0.670879602,0.549149632,-0.151744008,0.999885678,0.270362794,0.530369461,-0.148566097,0.99986726,0.730119109,0.916808844,-0.132353932,0.565262258,0.14633289,0.880115509,-0.178420529,0.514276743
none,0.670885861,0.54915756,-0.172124133,0.999887109,0.271273196,0.530228555,-0.132698119,0.99986577,0.730688274,0.917011559,-0.161859378,0.567936659,0.146631196,0.88009268,-0.154203415,0.511283219
none,0.670875907,0.548947155,-0.17236115,0.999888599,0.271507561,0.530315459,-0.126859248,0.999866009,0.730656445,0.916372657,-0.158242613,0.577141345,0.14663133,0.880171835,-0.150419265,0.516353667
none,0.671307504,0.548949599,-0.167914793,0.999889135,0.271433026,0.530263543,-0.139080167,0.999868214,0.730858207,0.915866852,-0.127180666,0.571737468,0.146387547,0.880739093,-0.150865763,0.517400563
none,0.671245158,0.549337685,-0.171006367,0.999886334,0.271876782,0.530364692,-0.135136545,0.999863088,0.730887055,0.915580094,-0.158675745,0.580350041,0.146934211,0.878085554,-0.175951391,0.525195777
none,0.671111405,0.548974335,-0.168771595,0.999888659,0.271658689,0.530552685,-0.134679005,0.999864519,0.73059696,0.915070891,-0.148567796,0.585656285,0.146932751,0.87849772,-0.178993195,0.533243656
none,0.671032429,0.54948616,-0.187706068,0.999889493,0.272342443,0.531400979,-0.127938882,0.999856651,0.730073273,0.915080488,-0.195037276,0.585155189,0.14707765,0.878686726,-0.182137683,0.519654453
none,0.671361029,0.549431086,-0.183487773,0.999889553,0.272115499,0.531184435,-0.132057756,0.999855757,0.729382396,0.914759398,-0.167471409,0.587518215,0.147169486,0.878712714,-0.182507426,0.516413927
none,0.671382308,0.547088981,-0.164132178,0.9998914,0.271644384,0.530086279,-0.123483934,0.999857187,0.729590774,0.915634453,-0.126588404,0.590287983,0.146980271,0.879383981,-0.122398093,0.526545227
none,0.671651244,0.547006845,-0.167293504,0.999895096,0.271968514,0.529640317,-0.123810157,0.999862015,0.730087161,0.917487204,-0.148611352,0.613823652,0.146733359,0.880943418,-0.132008582,0.543556988
none,0.671641469,0.547774196,-0.165345669,0.999897659,0.272002369,0.53044945,-0.135170788,0.999866009,0.730120301,0.917455018,-0.147112817,0.614291251,0.146688432,0.881011605,-0.179210916,0.545733273
none,0.672225118,0.548158467,-0.156782061,0.999893665,0.272065938,0.531407177,-0.154815912,0.999869406,0.730256975,0.917304873,-0.133447066,0.596197307,0.146652639,0.882178366,-0.179387838,0.547010064
none,0.672385573,0.548442721,-0.161323041,0.99989444,0.271297187,0.53130424,-0.159265041,0.999869406,0.730225146,0.917898178,-0.141811252,0.595535874,0.146327034,0.884299934,-0.200693995,0.54605037
none,0.672340691,0.548543632,-0.159515485,0.999896288,0.271012187,0.531446576,-0.160289973,0.999868631,0.730254292,0.918091536,-0.135685682,0.593895018,0.146160185,0.881882608,-0.198099494,0.545407772
none,0.672452867,0.548576057,-0.159397095,0.999894679,0.271009028,0.53159529,-0.168237522,0.999864757,0.730684698,0.917462111,-0.133982226,0.594129741,0.145976782,0.883053064,-0.217014953,0.538969576
none,0.67284286,0.549007475,-0.16507633,0.999895096,0.269542843,0.532617152,-0.172993898,0.999866068,0.730831385,0.919250667,-0.141155019,0.586011589,0.14440617,0.886139452,-0.200653672,0.54485482
none,0.672583163,0.549203753,-0.165086001,0.999897838,0.269487172,0.533008277,-0.168532342,0.999867201,0.730734587,0.917622626,-0.134622768,0.587610364,0.144498199,0.885905385,-0.200159311,0.540685594
none,0.672533512,0.549349606,-0.15982081,0.999900877,0.269615442,0.533038855,-0.167777926,0.999870002,0.731233537,0.917357266,-0.125827789,0.592041373,0.144585654,0.883723199,-0.201193064,0.539862931
none,0.672551632,0.549331248,-0.141735107,0.99990505,0.269112855,0.533107162,-0.167354763,0.999877036,0.732157826,0.919148028,-0.117049895,0.595957935,0.144429073,0.883007705,-0.197186604,0.554867804
none,0.672722995,0.54944998,-0.157519624,0.999904633,0.269500464,0.532815993,-0.16695407,0.999875307,0.731988728,0.921298683,-0.151319221,0.599790692,0.14457275,0.883918405,-0.19579272,0.559786677
none,0.673017859,0.549277723,-0.160674229,0.999902308,0.270191818,0.5340693,-0.168447345,0.999871016,0.732377172,0.919784009,-0.13937059,0.588879883,0.144615471,0.886563897,-0.224427938,0.558577895
none,0.672964752,0.549286544,-0.167787433,0.999902487,0.270100415,0.534083188,-0.168650225,0.999871671,0.731967568,0.917705894,-0.145115197,0.586591482,0.144563019,0.886710763,-0.225847036,0.558994293
none,0.672814488,0.549362898,-0.165306821,0.999903679,0.270259798,0.534152031,-0.167929456,0.999868751,0.732012808,0.918670714,-0.13692601,0.585592806,0.144995183,0.886223972,-0.227641106,0.564880967
none,0.673201323,0.54997009,-0.158907697,0.999901772,0.270751387,0.532437623,-0.170643792,0.999866545,0.73205936,0.918470323,-0.138942882,0.57881242,0.145082846,0.885483086,-0.212340549,0.557082057
none,0.673310757,0.550275624,-0.159052074,0.999896705,0.270809144,0.531898201,-0.178020567,0.999861777,0.732119143,0.916693449,-0.138667613,0.563644469,0.145320088,0.884234011,-0.218786478,0.548348188
none,0.672899842,0.550540268,-0.145852536,0.999901593,0.269360125,0.532729506,-0.17666553,0.999869525,0.731873512,0.918774068,-0.102073267,0.569975317,0.144561946,0.886111796,-0.183132678,0.56221056
none,0.672547698,0.550565839,-0.150911599,0.999905646,0.269013286,0.533991933,-0.158696011,0.999872863,0.731688142,0.920486152,-0.125016034,0.582383037,0.144470111,0.886581659,-0.191320896,0.568952262
none,0.672900736,0.550588846,-0.169423088,0.999905467,0.269122213,0.536202967,-0.155424222,0.999863744,0.731237113,0.919584334,-0.182152122,0.577329278,0.144305006,0.887390494,-0.199454144,0.553700268
none,0.672892272,0.550255895,-0.155903786,0.999903917,0.269560903,0.533751667,-0.155907258,0.999862015,0.730812669,0.91720587,-0.117436111,0.58257395,0.144616112,0.88545996,-0.18994756,0.547580183
none,0.672752976,0.550030172,-0.155930743,0.999899924,0.269857973,0.532901645,-0.16185683,0.999857068,0.730775118,0.915349185,-0.116921946,0.578972399,0.144804254,0.884657621,-0.191653416,0.550774217
none,0.672879815,0.549802423,-0.157031134,0.99989599,0.269811332,0.531110585,-0.161981612,0.999858141,0.73069346,0.915116012,-0.119862542,0.577484429,0.144667074,0.882221103,-0.200636387,0.555020094
none,0.67287451,0.549232125,-0.15953058,0.99989754,0.269812703,0.531196594,-0.163202137,0.999861062,0.730720878,0.916550875,-0.137255892,0.583656013,0.144092828,0.884312332,-0.207646444,0.563696623
none,0.672336638,0.548957944,-0.169416159,0.999901056,0.269964814,0.53192085,-0.159421891,0.999863565,0.731796145,0.916604578,-0.160428941,0.588495255,0.144528836,0.886081457,-0.209607393,0.567125738
none,0.670845628,0.549192846,-0.164116979,0.999902546,0.269303977,0.533938706,-0.138904005,0.99986577,0.732143164,0.915156126,-0.137356743,0.593519151,0.144804582,0.886150062,-0.155998498,0.544459403
none,0.669690073,0.549219429,-0.167730406,0.999905407,0.268896401,0.535031497,-0.121865407,0.999866903,0.732319951,0.914960682,-0.139513209,0.606445551,0.14508146,0.885842502,-0.157228574,0.537031531
none,0.66785723,0.547493994,-0.169485539,0.999907672,0.269523203,0.537996888,-0.096915469,0.999860346,0.732162476,0.90274328,-0.137772903,0.625744581,0.145626053,0.88296026,-0.13794972,0.531660497
none,0.667363226,0.547173619,-0.167365998,0.999906838,0.268920958,0.538249612,-0.108406082,0.999861181,0.732115567,0.90006882,-0.13899304,0.627424359,0.145206153,0.883351088,-0.145435125,0.525465012
none,0.667051613,0.546311557,-0.178195,0.999907255,0.269325018,0.538050115,-0.120735511,0.999857366,0.731886506,0.900865674,-0.157106623,0.626722157,0.145387977,0.88322258,-0.149571598,0.507101476
none,0.66710341,0.54621774,-0.165250853,0.999904811,0.269028813,0.534678996,-0.133717746,0.999857426,0.731281102,0.90789783,-0.141344681,0.623166323,0.145758256,0.880755424,-0.175495863,0.506028712
none,0.667827487,0.546427369,-0.144508615,0.999904454,0.269010305,0.534550726,-0.155253649,0.999864161,0.73124814,0.914079487,-0.114564992,0.622714758,0.145833939,0.88051486,-0.194608599,0.530626357
none,0.669274628,0.547498286,-0.142765924,0.999900877,0.2692433,0.534482598,-0.17328468,0.999868989,0.731245935,0.917601585,-0.110890403,0.611793041,0.146196157,0.879980206,-0.209583357,0.547920108
none,0.67005986,0.548074901,-0.151210904,0.999902606,0.26875779,0.534630358,-0.172752082,0.999872267,0.731315732,0.923792124,-0.137690932,0.6092062,0.144955426,0.88217777,-0.230457991,0.569530845
none,0.670372486,0.54808867,-0.138795301,0.999904692,0.268121392,0.534605086,-0.171328619,0.999879479,0.731324613,0.926062524,-0.112285182,0.622103512,0.143002748,0.8838135,-0.203558445,0.602535248
none,0.670397162,0.548417628,-0.135072485,0.999901772,0.267645299,0.531739771,-0.176957786,0.99988097,0.730404735,0.931241274,-0.090979114,0.625452995,0.142390028,0.883378386,-0.198690683,0.612627268
none,0.67077446,0.555716515,-0.125239134,0.999901474,0.267373621,0.531437457,-0.190126568,0.999885321,0.727655292,0.932266831,-0.067277886,0.617276192,0.140635759,0.883385539,-0.214415759,0.60819447
none,0.671419501,0.55862689,-0.128213614,0.999896407,0.267963916,0.530929506,-0.200516701,0.999890268,0.727579832,0.931391358,-0.067041285,0.606275797,0.140669569,0.882784784,-0.207957193,0.610474706
none,0.671424329,0.554719925,-0.127809733,0.999892473,0.266702652,0.525606155,-0.204369351,0.999894142,0.726618469,0.929795921,-0.040510006,0.60999918,0.140687719,0.882947803,-0.136144891,0.62212342
none,0.671206236,0.552891552,-0.124956943,0.999891341,0.266430736,0.521716058,-0.186098635,0.999894917,0.726308942,0.927812934,-0.048136856,0.617964089,0.140610918,0.883001745,-0.138547942,0.630814135
none,0.670964062,0.552986741,-0.135985047,0.999900401,0.26582846,0.529033065,-0.161460847,0.999893546,0.726317048,0.927366376,-0.087942809,0.627761006,0.141177207,0.883406579,-0.178996682,0.631210923
none,0.6715464,0.552904367,-0.152776957,0.999897182,0.26859504,0.529886425,-0.138463974,0.999883175,0.726652622,0.921037555,-0.131200701,0.622676253,0.144365132,0.881418765,-0.212785408,0.614177227
none,0.672229886,0.553201735,-0.149912983,0.999897301,0.269861728,0.530770779,-0.166665301,0.999880672,0.729110956,0.917409658,-0.11239475,0.623376369,0.145247087,0.884971917,-0.202855557,0.610551596
none,0.672667384,0.553356767,-0.156910464,0.999893606,0.271669358,0.531304538,-0.171488628,0.99987638,0.73157388,0.916894197,-0.140679285,0.618700743,0.146562561,0.885212123,-0.21629259,0.602208495
none,0.672513127,0.553372443,-0.163699597,0.99989301,0.272368848,0.532373607,-0.156754375,0.999874473,0.732739806,0.914226711,-0.156417027,0.626100719,0.146885887,0.887180865,-0.208730727,0.596962988
none,0.672431469,0.553307295,-0.164911032,0.999893606,0.272708863,0.532104492,-0.151522934,0.9998734,0.732252181,0.916016817,-0.1551667,0.626664639,0.147841737,0.886642754,-0.19957304,0.594085634
none,0.672489226,0.552307665,-0.161268055,0.999894917,0.273298889,0.532387018,-0.149513394,0.9998703,0.732063353,0.917120159,-0.148115844,0.628055394,0.146887839,0.885576487,-0.201236039,0.596723795
none,0.672574162,0.551717401,-0.161315203,0.999895215,0.272930056,0.531986296,-0.163915947,0.999865711,0.731725991,0.918020368,-0.139330849,0.621443331,0.146391109,0.886067033,-0.197730973,0.589943588
none,0.672550321,0.551921964,-0.171645373,0.999894857,0.27360639,0.531475127,-0.150332972,0.99985975,0.731200576,0.919314921,-0.165635854,0.627612174,0.146303833,0.883963704,-0.187977433,0.586761117
none,0.672439694,0.551668227,-0.17360118,0.999897599,0.273636073,0.531467617,-0.143010333,0.999861717,0.730381191,0.91865623,-0.156845734,0.627713323,0.14606902,0.882310092,-0.16606769,0.583083808
none,0.672409952,0.551594496,-0.169396102,0.999900103,0.273045361,0.532103956,-0.148000613,0.999869287,0.730337203,0.916899264,-0.134105384,0.631955385,0.1456981,0.882707179,-0.177921906,0.594044387
none,0.672175825,0.551661313,-0.169412479,0.999899328,0.272680968,0.532153845,-0.144682959,0.999868691,0.729953468,0.916829348,-0.147667125,0.625896811,0.145521328,0.882622659,-0.180621505,0.594875515
none,0.672023118,0.551151276,-0.166757002,0.999900401,0.271485388,0.534752548,-0.151729167,0.999869943,0.730239689,0.917214334,-0.141521588,0.617698371,0.144262403,0.886148512,-0.177633777,0.599177122
none,0.67200768,0.551144481,-0.164849341,0.99990195,0.270686358,0.536054313,-0.154070228,0.999868691,0.730807722,0.916966379,-0.145881593,0.62061125,0.144005805,0.887309432,-0.195170581,0.59460932
none,0.671900988,0.551474214,-0.167111769,0.999904275,0.270807505,0.536056876,-0.150681496,0.99986589,0.730725884,0.918848038,-0.15849638,0.622508347,0.144168302,0.886874199,-0.205401614,0.587700129
none,0.671704948,0.551497102,-0.152465209,0.999905288,0.270632535,0.53720367,-0.157646149,0.999872625,0.730415702,0.918000102,-0.112089299,0.622964323,0.144094095,0.88825345,-0.181406945,0.600652218
none,0.67181474,0.551345766,-0.153164417,0.999903679,0.270680368,0.534927666,-0.154477745,0.999865472,0.730394423,0.918260038,-0.116507009,0.61896795,0.144105643,0.888168097,-0.143695205,0.586424947
none,0.671866298,0.552176476,-0.154077694,0.999903321,0.270532548,0.534121215,-0.149843454,0.999860048,0.729863584,0.917635977,-0.126896635,0.622358322,0.144413143,0.887391031,-0.176765233,0.572705269
none,0.670210719,0.551662564,-0.17003347,0.999904394,0.270028532,0.532872736,-0.135020375,0.999857068,0.72983855,0.917566538,-0.13630408,0.62876004,0.144373074,0.886954188,-0.150750861,0.560643733
none,0.664909959,0.549239516,-0.172675356,0.999905586,0.266269982,0.532886684,-0.101495601,0.999857783,0.728761494,0.916264653,-0.134883493,0.64262116,0.144188657,0.886803508,-0.10525842,0.562967539
none,0.654888511,0.544363618,-0.169971824,0.999907672,0.261024475,0.532821,-0.106177449,0.999854207,0.723296881,0.90608418,-0.130631775,0.665221155,0.143360645,0.886885703,-0.135856658,0.563654125
none,0.652125716,0.543965101,-0.172819942,0.999905944,0.258437932,0.53403455,-0.113243297,0.999848783,0.722312093,0.905738592,-0.132320285,0.667999387,0.140444934,0.889310896,-0.122911751,0.546055317
none,0.651014388,0.541431785,-0.162002489,0.999904037,0.256929964,0.533285677,-0.133934647,0.999846935,0.722658217,0.906020105,-0.120216176,0.674268842,0.139341012,0.890528023,-0.123222008,0.556586325
none,0.650981307,0.54104358,-0.164669544,0.999905169,0.255493075,0.5344069,-0.132066354,0.999848843,0.723252177,0.909669757,-0.142342463,0.689680815,0.136786595,0.897995412,-0.103835918,0.577572107
none,0.651118636,0.540899694,-0.165987387,0.999899089,0.253706276,0.534191489,-0.13413474,0.999845147,0.722682595,0.912097394,-0.142812118,0.691719174,0.136030227,0.898643136,-0.108427502,0.592481554
none,0.654805779,0.542084634,-0.158963233,0.999899864,0.256048322,0.53415978,-0.145201176,0.999851465,0.722914755,0.917045414,-0.13700065,0.694589674,0.13620092,0.897526562,-0.149698511,0.604420066
none,0.661764264,0.546522021,-0.151219428,0.999894023,0.259432226,0.534351051,-0.172964066,0.999859333,0.724790394,0.928205192,-0.108427048,0.678072631,0.137983218,0.896537244,-0.15977782,0.608558774
none,0.665406823,0.5484339,-0.152289703,0.999875128,0.261059046,0.53400743,-0.191127792,0.999853611,0.724732161,0.929874837,-0.111410655,0.641984105,0.138692662,0.896561921,-0.160345942,0.605728507
none,0.667317808,0.551868141,-0.131392896,0.999866545,0.262153894,0.534086168,-0.188687176,0.999852717,0.724680245,0.929863036,-0.102479912,0.624336302,0.140014425,0.896737754,-0.17295745,0.609977484
none,0.668619156,0.553796351,-0.129113093,0.999854028,0.262960017,0.533222497,-0.189855605,0.999851763,0.724832177,0.930167496,-0.101164438,0.605642676,0.14118734,0.896132827,-0.177843064,0.60621202
none,0.669513345,0.556276917,-0.127527371,0.999826849,0.266052902,0.532369077,-0.210930228,0.999851406,0.725386024,0.930062413,-0.079864524,0.576749384,0.14194575,0.893819451,-0.192146972,0.622190177
none,0.669736207,0.561065376,-0.12538752,0.999807239,0.267307222,0.532947779,-0.245171458,0.999849141,0.728448749,0.928438604,-0.068985239,0.556161046,0.142189234,0.89361763,-0.225748777,0.635693491
